run_id,condition,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,iTrial,Phase,ExperimentPhase,key_press,StimulusDurationSetting,CharacterResponse,correctResponse,Face,Name,rearranged,slider_start,response,didSubjectEnterRearranged,Block,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
6,1,null,"""",image-keyboard-response,756,1553825,0.0-756.0,jspsych/neutralFaces/BF24NES.JPG,"""",256,Cue,Test,null,16,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,757,1553933,0.0-757.0,jspsych/neutralFaces/AF05NES.JPG,"""",256,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,758,1554936,0.0-758.0,"<div style=""font-size:60px;"">+</div>","""",256,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,4461,"""",html-button-response,759,1559400,0.0-759.0,"<img src='jspsych/CFDfaces/CFD-AM-238-269-N.jpg' height=""250px"">,</br><b>Michael</b>",0,256,IntactOrRearranged,Test,"""","""","""","""",CFD-AM-202-079-N.jpg,Vincent,0,"""","""",0,3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,1902,"""",html-slider-response,760,1561309,0.0-760.0,"<img src='jspsych/CFDfaces/CFD-AM-238-269-N.jpg' height=""250px"">,</br><b>Michael</b>","""",256,ConfidenceQuery,Test,"""","""","""","""",CFD-AM-202-079-N.jpg,Vincent,0,0,52,"""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,761,1562313,0.0-761.0,"<div style=""font-size:60px;"">+</div>","""",256,ITI,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,762,1562568,0.0-762.0,jspsych/scrambledDisgustFaces/scrambledBF06DIS.JPG,"""",256,forwardMask,Test,null,250,"""",d,"""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,763,1562592,0.0-763.0,jspsych/disgustFaces/BF06DIS.JPG,"""",256,Cue,Test,null,16,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,764,1562697,0.0-764.0,jspsych/neutralFaces/BF24NES.JPG,"""",256,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,765,1563700,0.0-765.0,"<div style=""font-size:60px;"">+</div>","""",256,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,2929,"""",html-button-response,766,1566634,0.0-766.0,"<img src='jspsych/CFDfaces/CFD-WM-216-061-N.jpg' height=""250px"">,</br><b>Aaron</b>",0,256,IntactOrRearranged,Test,"""","""","""","""",CFD-AF-222-134-N.jpg,Jordan,1,"""","""",0,3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,2317,"""",html-slider-response,767,1568958,0.0-767.0,"<img src='jspsych/CFDfaces/CFD-WM-216-061-N.jpg' height=""250px"">,</br><b>Aaron</b>","""",256,ConfidenceQuery,Test,"""","""","""","""",CFD-AF-222-134-N.jpg,Jordan,1,0,82,"""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,768,1569962,0.0-768.0,"<div style=""font-size:60px;"">+</div>","""",256,ITI,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,769,1570218,0.0-769.0,jspsych/scrambledDisgustFaces/scrambledBF25DIS.JPG,"""",256,forwardMask,Test,null,250,"""",d,"""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,770,1570245,0.0-770.0,jspsych/disgustFaces/BF25DIS.JPG,"""",256,Cue,Test,null,16,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,771,1570352,0.0-771.0,jspsych/neutralFaces/AF09NES.JPG,"""",256,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,772,1571355,0.0-772.0,"<div style=""font-size:60px;"">+</div>","""",256,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,2200,"""",html-button-response,773,1573557,0.0-773.0,"<img src='jspsych/CFDfaces/CFD-AF-201-060-N.jpg' height=""250px"">,</br><b>Rachel</b>",0,256,IntactOrRearranged,Test,"""","""","""","""",CFD-BF-016-017-N.jpg,Tiffany,1,"""","""",0,3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,1733,"""",html-slider-response,774,1575299,0.0-774.0,"<img src='jspsych/CFDfaces/CFD-AF-201-060-N.jpg' height=""250px"">,</br><b>Rachel</b>","""",256,ConfidenceQuery,Test,"""","""","""","""",CFD-BF-016-017-N.jpg,Tiffany,1,0,58,"""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,775,1576304,0.0-775.0,"<div style=""font-size:60px;"">+</div>","""",256,ITI,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,776,1576559,0.0-776.0,jspsych/scrambledDisgustFaces/scrambledAM17DIS.JPG,"""",256,forwardMask,Test,null,250,"""",d,"""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,777,1576583,0.0-777.0,jspsych/disgustFaces/AM17DIS.JPG,"""",256,Cue,Test,null,16,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,778,1576692,0.0-778.0,jspsych/neutralFaces/AM07NES.JPG,"""",256,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,779,1577695,0.0-779.0,"<div style=""font-size:60px;"">+</div>","""",256,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,3893,"""",html-button-response,780,1581592,0.0-780.0,"<img src='jspsych/CFDfaces/CFD-WF-202-056-N.jpg' height=""250px"">,</br><b>Catherine</b>",0,256,IntactOrRearranged,Test,"""","""","""","""",CFD-WM-015-002-N.jpg,Jeremy,0,"""","""",0,3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,1752,"""",html-slider-response,781,1583350,0.0-781.0,"<img src='jspsych/CFDfaces/CFD-WF-202-056-N.jpg' height=""250px"">,</br><b>Catherine</b>","""",256,ConfidenceQuery,Test,"""","""","""","""",CFD-WM-015-002-N.jpg,Jeremy,0,0,79,"""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,782,1584355,0.0-782.0,"<div style=""font-size:60px;"">+</div>","""",256,ITI,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,783,1584610,0.0-783.0,jspsych/scrambledDisgustFaces/scrambledBF04DIS.JPG,"""",256,forwardMask,Test,null,250,"""",d,"""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,784,1584634,0.0-784.0,jspsych/disgustFaces/BF04DIS.JPG,"""",256,Cue,Test,null,16,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,785,1584743,0.0-785.0,jspsych/neutralFaces/AF15NES.JPG,"""",256,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,786,1585746,0.0-786.0,"<div style=""font-size:60px;"">+</div>","""",256,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,1738,"""",html-button-response,787,1587488,0.0-787.0,"<img src='jspsych/CFDfaces/CFD-WF-215-145-N.jpg' height=""250px"">,</br><b>Holly</b>",0,256,IntactOrRearranged,Test,"""","""","""","""",CFD-WM-032-001-N.jpg,Steven,0,"""","""",0,3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,2847,"""",html-slider-response,788,1590343,0.0-788.0,"<img src='jspsych/CFDfaces/CFD-WF-215-145-N.jpg' height=""250px"">,</br><b>Holly</b>","""",256,ConfidenceQuery,Test,"""","""","""","""",CFD-WM-032-001-N.jpg,Steven,0,0,100,"""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,789,1591347,0.0-789.0,"<div style=""font-size:60px;"">+</div>","""",256,ITI,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,790,1591603,0.0-790.0,jspsych/scrambledNeutralFaces/scrambledAF34NES.JPG,"""",256,forwardMask,Test,null,250,"""",n,"""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,791,1591626,0.0-791.0,jspsych/neutralFaces/AF34NES.JPG,"""",256,Cue,Test,null,16,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,792,1591734,0.0-792.0,jspsych/neutralFaces/AF22NES.JPG,"""",256,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,793,1592736,0.0-793.0,"<div style=""font-size:60px;"">+</div>","""",256,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,2417,"""",html-button-response,794,1595156,0.0-794.0,"<img src='jspsych/CFDfaces/CFD-WF-207-014-N.jpg' height=""250px"">,</br><b>Natalie</b>",0,256,IntactOrRearranged,Test,"""","""","""","""",CFD-LF-232-199-N.jpg,Lindsey,0,"""","""",0,3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,2776,"""",html-slider-response,795,1597939,0.0-795.0,"<img src='jspsych/CFDfaces/CFD-WF-207-014-N.jpg' height=""250px"">,</br><b>Natalie</b>","""",256,ConfidenceQuery,Test,"""","""","""","""",CFD-LF-232-199-N.jpg,Lindsey,0,0,100,"""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,796,1598944,0.0-796.0,"<div style=""font-size:60px;"">+</div>","""",256,ITI,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,797,1599200,0.0-797.0,jspsych/scrambledNeutralFaces/scrambledAF04NES.JPG,"""",256,forwardMask,Test,null,250,"""",n,"""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,798,1599226,0.0-798.0,jspsych/neutralFaces/AF04NES.JPG,"""",256,Cue,Test,null,16,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,799,1599334,0.0-799.0,jspsych/neutralFaces/BF15NES.JPG,"""",256,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,800,1600337,0.0-800.0,"<div style=""font-size:60px;"">+</div>","""",256,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,3743,"""",html-button-response,801,1604083,0.0-801.0,"<img src='jspsych/CFDfaces/CFD-BM-210-148-N.jpg' height=""250px"">,</br><b>Thomas</b>",0,256,IntactOrRearranged,Test,"""","""","""","""",CFD-LF-200-058-N.jpg,Melissa,1,"""","""",0,3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,2244,"""",html-slider-response,802,1606335,0.0-802.0,"<img src='jspsych/CFDfaces/CFD-BM-210-148-N.jpg' height=""250px"">,</br><b>Thomas</b>","""",256,ConfidenceQuery,Test,"""","""","""","""",CFD-LF-200-058-N.jpg,Melissa,1,0,62,"""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,803,1607339,0.0-803.0,"<div style=""font-size:60px;"">+</div>","""",256,ITI,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,804,1607595,0.0-804.0,jspsych/scrambledDisgustFaces/scrambledAM13DIS.JPG,"""",256,forwardMask,Test,null,250,"""",d,"""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,805,1607620,0.0-805.0,jspsych/disgustFaces/AM13DIS.JPG,"""",256,Cue,Test,null,16,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,806,1607727,0.0-806.0,jspsych/neutralFaces/BM32NES.JPG,"""",256,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,807,1608730,0.0-807.0,"<div style=""font-size:60px;"">+</div>","""",256,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,3053,"""",html-button-response,808,1611786,0.0-808.0,"<img src='jspsych/CFDfaces/CFD-WF-017-003-N.jpg' height=""250px"">,</br><b>Jacqueline</b>",1,256,IntactOrRearranged,Test,"""","""","""","""",CFD-LF-230-203-N.jpg,Erin,1,"""","""",1,3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,3192,"""",html-slider-response,809,1614986,0.0-809.0,"<img src='jspsych/CFDfaces/CFD-WF-017-003-N.jpg' height=""250px"">,</br><b>Jacqueline</b>","""",256,ConfidenceQuery,Test,"""","""","""","""",CFD-LF-230-203-N.jpg,Erin,1,0,79,"""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,810,1615990,0.0-810.0,"<div style=""font-size:60px;"">+</div>","""",256,ITI,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,811,1616245,0.0-811.0,jspsych/scrambledNeutralFaces/scrambledAM29NES.JPG,"""",256,forwardMask,Test,null,250,"""",n,"""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,812,1616269,0.0-812.0,jspsych/neutralFaces/AM29NES.JPG,"""",256,Cue,Test,null,16,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,813,1616378,0.0-813.0,jspsych/neutralFaces/AM02NES.JPG,"""",256,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,814,1617380,0.0-814.0,"<div style=""font-size:60px;"">+</div>","""",256,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,2044,"""",html-button-response,815,1619427,0.0-815.0,"<img src='jspsych/CFDfaces/CFD-LM-252-076-N.jpg' height=""250px"">,</br><b>Zachary</b>",0,256,IntactOrRearranged,Test,"""","""","""","""",CFD-AF-233-190-N.jpg,Laura,0,"""","""",0,3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,3364,"""",html-slider-response,816,1622798,0.0-816.0,"<img src='jspsych/CFDfaces/CFD-LM-252-076-N.jpg' height=""250px"">,</br><b>Zachary</b>","""",256,ConfidenceQuery,Test,"""","""","""","""",CFD-AF-233-190-N.jpg,Laura,0,0,85,"""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,817,1623803,0.0-817.0,"<div style=""font-size:60px;"">+</div>","""",256,ITI,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,818,1624058,0.0-818.0,jspsych/scrambledDisgustFaces/scrambledBF22DIS.JPG,"""",256,forwardMask,Test,null,250,"""",d,"""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,819,1624084,0.0-819.0,jspsych/disgustFaces/BF22DIS.JPG,"""",256,Cue,Test,null,16,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,820,1624192,0.0-820.0,jspsych/neutralFaces/BF29NES.JPG,"""",256,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,821,1625194,0.0-821.0,"<div style=""font-size:60px;"">+</div>","""",256,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,3287,"""",html-button-response,822,1628484,0.0-822.0,"<img src='jspsych/CFDfaces/CFD-BF-008-001-N.jpg' height=""250px"">,</br><b>Katie</b>",1,256,IntactOrRearranged,Test,"""","""","""","""",CFD-AM-228-214-N.jpg,Luis,0,"""","""",1,3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,2562,"""",html-slider-response,823,1631054,0.0-823.0,"<img src='jspsych/CFDfaces/CFD-BF-008-001-N.jpg' height=""250px"">,</br><b>Katie</b>","""",256,ConfidenceQuery,Test,"""","""","""","""",CFD-AM-228-214-N.jpg,Luis,0,0,40,"""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",html-keyboard-response,824,1632059,0.0-824.0,"<div style=""font-size:60px;"">+</div>","""",256,ITI,Test,null,1000,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,825,1632314,0.0-825.0,jspsych/scrambledDisgustFaces/scrambledAM05DIS.JPG,"""",256,forwardMask,Test,null,250,"""",d,"""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
6,1,null,"""",image-keyboard-response,826,1632338,0.0-826.0,jspsych/disgustFaces/AM05DIS.JPG,"""",256,Cue,Test,null,16,"""","""","""","""","""","""","""","""",3,3/11/2021 19:11,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
