run_id,condition,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,iTrial,Phase,ExperimentPhase,key_press,StimulusDurationSetting,CharacterResponse,correctResponse,Face,Name,rearranged,didSubjectEnterRearranged,slider_start,response,Block,question_order,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
5,1,null,"""",html-keyboard-response,391,829883,0.0-391.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,2015,"""",html-keyboard-response,392,834892,0.0-392.0,"<img src='jspsych/CFDfaces/CFD-BF-201-080-N.jpg' height=""250px""></br><b>Jennifer</b>","""",256,IntactFace,Memorization,78,5000,n,"""",CFD-AF-220-107-N.jpg,Angela,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,393,835432,0.0-393.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1791,"""",html-keyboard-response,394,840436,0.0-394.0,"<img src='jspsych/CFDfaces/CFD-LM-217-162-N.jpg' height=""250px""></br><b>Joseph</b>","""",256,IntactFace,Memorization,70,5000,f,"""",CFD-WF-218-087-N.jpg,Taylor,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,395,840972,0.0-395.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,2306,"""",html-keyboard-response,396,845992,0.0-396.0,"<img src='jspsych/CFDfaces/CFD-AM-248-104-N.jpg' height=""250px""></br><b>Charles</b>","""",256,IntactFace,Memorization,78,5000,n,"""",CFD-BM-041-035-N.jpg,Justin,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,397,846522,0.0-397.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,3940,"""",html-keyboard-response,398,851533,0.0-398.0,"<img src='jspsych/CFDfaces/CFD-AM-211-052-N.jpg' height=""250px""></br><b>Keith</b>","""",256,IntactFace,Memorization,78,5000,n,"""",CFD-BM-211-174-N.jpg,Kenneth,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,399,852073,0.0-399.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,3468,"""",html-keyboard-response,400,857092,0.0-400.0,"<img src='jspsych/CFDfaces/CFD-LF-205-100-N.jpg' height=""250px""></br><b>Kristen</b>","""",256,IntactFace,Memorization,78,5000,n,"""",CFD-BM-026-002-N.jpg,Vincent,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,401,857633,0.0-401.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1843,"""",html-keyboard-response,402,862653,0.0-402.0,"<img src='jspsych/CFDfaces/CFD-WM-207-048-N.jpg' height=""250px""></br><b>Benjamin</b>","""",256,IntactFace,Memorization,70,5000,f,"""",CFD-BM-043-071-N.jpg,Ryan,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,403,863192,0.0-403.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,2227,"""",html-keyboard-response,404,868214,0.0-404.0,"<img src='jspsych/CFDfaces/CFD-BF-019-001-N.jpg' height=""250px""></br><b>Courtney</b>","""",256,IntactFace,Memorization,78,5000,n,"""",CFD-AF-233-190-N.jpg,Sara,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,405,868742,0.0-405.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,2200,"""",html-keyboard-response,406,873763,0.0-406.0,"<img src='jspsych/CFDfaces/CFD-LM-200-045-N.jpg' height=""250px""></br><b>Kyle</b>","""",256,IntactFace,Memorization,70,5000,f,"""",CFD-WM-006-002-N.jpg,Steven,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,407,874288,0.0-407.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,3326,"""",html-keyboard-response,408,879292,0.0-408.0,"<img src='jspsych/CFDfaces/CFD-BF-021-013-N.jpg' height=""250px""></br><b>Alexandra</b>","""",256,IntactFace,Memorization,78,5000,n,"""",CFD-AM-213-056-N.jpg,Cameron,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,409,879832,0.0-409.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,2978,"""",html-keyboard-response,410,884843,0.0-410.0,"<img src='jspsych/CFDfaces/CFD-AM-229-224-N.jpg' height=""250px""></br><b>Jose</b>","""",256,IntactFace,Memorization,78,5000,n,"""",CFD-BF-222-240-N.jpg,Lauren,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,411,885382,0.0-411.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1977,"""",html-keyboard-response,412,890388,0.0-412.0,"<img src='jspsych/CFDfaces/CFD-BF-009-002-N.jpg' height=""250px""></br><b>Allison</b>","""",256,IntactFace,Memorization,78,5000,n,"""",CFD-BM-208-065-N.jpg,Luis,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,413,890919,0.0-413.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,2790,"""",html-keyboard-response,414,895922,0.0-414.0,"<img src='jspsych/CFDfaces/CFD-WM-041-021-N.jpg' height=""250px""></br><b>Alex</b>","""",256,IntactFace,Memorization,70,5000,f,"""",CFD-WM-216-061-N.jpg,Dustin,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,415,896448,0.0-415.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1551,"""",html-keyboard-response,416,901462,0.0-416.0,"<img src='jspsych/CFDfaces/CFD-LM-201-057-N.jpg' height=""250px""></br><b>Nathan</b>","""",256,IntactFace,Memorization,70,5000,f,"""",CFD-AF-222-134-N.jpg,Laura,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,417,902002,0.0-417.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,2436,"""",html-keyboard-response,418,907023,0.0-418.0,"<img src='jspsych/CFDfaces/CFD-LF-236-221-N.jpg' height=""250px""></br><b>April</b>","""",256,IntactFace,Memorization,78,5000,n,"""",CFD-WM-237-052-N.jpg,Sean,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,419,907562,0.0-419.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,2884,"""",html-keyboard-response,420,912572,0.0-420.0,"<img src='jspsych/CFDfaces/CFD-BM-010-003-N.jpg' height=""250px""></br><b>Derek</b>","""",256,IntactFace,Memorization,70,5000,f,"""",CFD-WF-023-003-N.jpg,Rebecca,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,421,913112,0.0-421.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,3752,"""",html-keyboard-response,422,918122,0.0-422.0,"<img src='jspsych/CFDfaces/CFD-LF-231-260-N.jpg' height=""250px""></br><b>Kelsey</b>","""",256,IntactFace,Memorization,78,5000,n,"""",CFD-LM-225-130-N.jpg,Timothy,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,423,918662,0.0-423.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1506,"""",html-keyboard-response,424,923682,0.0-424.0,"<img src='jspsych/CFDfaces/CFD-LM-246-087-N.jpg' height=""250px""></br><b>Chad</b>","""",256,IntactFace,Memorization,70,5000,f,"""",CFD-WF-017-003-N.jpg,Melissa,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,425,924209,0.0-425.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,3077,"""",html-keyboard-response,426,929232,0.0-426.0,"<img src='jspsych/CFDfaces/CFD-WF-215-145-N.jpg' height=""250px""></br><b>Maria</b>","""",256,IntactFace,Memorization,70,5000,f,"""",CFD-BF-004-014-N.jpg,Jenna,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,427,929772,0.0-427.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1636,"""",html-keyboard-response,428,934782,0.0-428.0,"<img src='jspsych/CFDfaces/CFD-WM-020-001-N.jpg' height=""250px""></br><b>Jonathan</b>","""",256,IntactFace,Memorization,70,5000,f,"""",CFD-LF-215-157-N.jpg,Jasmine,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,429,935322,0.0-429.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1897,"""",html-keyboard-response,430,940332,0.0-430.0,"<img src='jspsych/CFDfaces/CFD-AF-201-060-N.jpg' height=""250px""></br><b>Erika</b>","""",256,IntactFace,Memorization,78,5000,n,"""",CFD-AM-246-184-N.jpg,Jacob,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,431,940862,0.0-431.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1751,"""",html-keyboard-response,432,945871,0.0-432.0,"<img src='jspsych/CFDfaces/CFD-WF-029-002-N.jpg' height=""250px""></br><b>Alicia</b>","""",256,IntactFace,Memorization,70,5000,f,"""",CFD-LF-204-133-N.jpg,Lindsey,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,433,946407,0.0-433.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,3633,"""",html-keyboard-response,434,951422,0.0-434.0,"<img src='jspsych/CFDfaces/CFD-LM-223-175-N.jpg' height=""250px""></br><b>Phillip</b>","""",256,IntactFace,Memorization,78,5000,n,"""",CFD-LF-232-199-N.jpg,Erin,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,435,951951,0.0-435.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,3781,"""",html-keyboard-response,436,956961,0.0-436.0,"<img src='jspsych/CFDfaces/CFD-LF-213-079-N.jpg' height=""250px""></br><b>Kelly</b>","""",256,IntactFace,Memorization,70,5000,f,"""",CFD-AM-230-150-N.jpg,Travis,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,437,957502,0.0-437.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1925,"""",html-keyboard-response,438,962511,0.0-438.0,"<img src='jspsych/CFDfaces/CFD-WM-222-057-N.jpg' height=""250px""></br><b>Anthony</b>","""",256,IntactFace,Memorization,70,5000,f,"""",CFD-BF-212-315-N.jpg,Heather,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,439,963051,0.0-439.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,2891,"""",html-keyboard-response,440,968071,0.0-440.0,"<img src='jspsych/CFDfaces/CFD-LF-203-066-N.jpg' height=""250px""></br><b>Amber</b>","""",256,IntactFace,Memorization,78,5000,n,"""",CFD-BF-001-025-N.jpg,Amy,0,"""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,441,968602,0.0-441.0,"<div style=""font-size:60px;"">+</div>","""",256,fixation,Memorization,null,500,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1791,"""",html-keyboard-response,442,970395,0.0-442.0,Press Any Key to Begin Memory Test,"""",33,welcomeScreen,Break,78,"""","""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,443,971403,0.0-443.0,"<div style=""font-size:60px;"">+</div>","""",256,ITI,Test,null,1000,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,444,971681,0.0-444.0,jspsych/scrambledDisgustFaces/scrambledAM19DIS.JPG,"""",256,forwardMask,Test,null,250,"""",d,"""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,445,971721,0.0-445.0,jspsych/disgustFaces/AM19DIS.JPG,"""",256,Cue,Test,null,16,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,446,971842,0.0-446.0,jspsych/neutralFaces/AM31NES.JPG,"""",256,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,447,972861,0.0-447.0,"<div style=""font-size:60px;"">+</div>","""",256,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,2583,"""",html-button-response,448,975474,0.0-448.0,"<img src='jspsych/CFDfaces/CFD-WF-029-002-N.jpg' height=""250px"">,</br><b>Alicia</b>",1,256,IntactOrRearranged,Test,"""","""","""","""",CFD-BF-222-240-N.jpg,Jordan,0,1,"""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1974,"""",html-slider-response,449,977456,0.0-449.0,"<img src='jspsych/CFDfaces/CFD-WF-029-002-N.jpg' height=""250px"">,</br><b>Alicia</b>","""",256,ConfidenceQuery,Test,"""","""","""","""",CFD-BF-222-240-N.jpg,Jordan,0,"""",0,100,2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,450,978497,0.0-450.0,"<div style=""font-size:60px;"">+</div>","""",256,ITI,Test,null,1000,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,451,978771,0.0-451.0,jspsych/scrambledDisgustFaces/scrambledAF28DIS.JPG,"""",256,forwardMask,Test,null,250,"""",d,"""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,452,978811,0.0-452.0,jspsych/disgustFaces/AF28DIS.JPG,"""",256,Cue,Test,null,16,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,453,978932,0.0-453.0,jspsych/neutralFaces/BF27NES.JPG,"""",256,backwardMask,Test,null,100,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,454,979934,0.0-454.0,"<div style=""font-size:60px;"">+</div>","""",256,fixationBtwnNeutralMaskAndPrompt,Test,null,1000,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,1826,"""",html-button-response,455,981762,0.0-455.0,"<img src='jspsych/CFDfaces/CFD-LF-236-221-N.jpg' height=""250px"">,</br><b>April</b>",0,256,IntactOrRearranged,Test,"""","""","""","""",CFD-AF-233-190-N.jpg,Lauren,0,0,"""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,2219,"""",html-slider-response,456,984016,0.0-456.0,"<img src='jspsych/CFDfaces/CFD-LF-236-221-N.jpg' height=""250px"">,</br><b>April</b>","""",256,ConfidenceQuery,Test,"""","""","""","""",CFD-AF-233-190-N.jpg,Lauren,0,"""",0,17,2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",html-keyboard-response,457,985022,0.0-457.0,"<div style=""font-size:60px;"">+</div>","""",256,ITI,Test,null,1000,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,458,985282,0.0-458.0,jspsych/scrambledDisgustFaces/scrambledBF35DIS.JPG,"""",256,forwardMask,Test,null,250,"""",d,"""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
5,1,null,"""",image-keyboard-response,459,985322,0.0-459.0,jspsych/disgustFaces/BF35DIS.JPG,"""",256,Cue,Test,null,16,"""","""","""","""","""","""","""","""",2,"""",3/22/2021 19:57,71.86.185.24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,Firefox,86,Windows,10
